i,j,k,xi1,xi2,xi3,u1,Sig,delta,u2,u3,P_interp,Phi,resid,abs_resid
10,1,7,0.6666666666666665,-0.8333333333333334,0.16666666666666652,1.6094379124340998,-3.596842909197556,0.504708354931819,-1.5460672771328685,-2.0507756320646875,0.3333333333369583,0.33104942874648313,-0.002283904590475172,0.002283904590475172
10,1,8,0.6666666666666665,-0.8333333333333334,0.33333333333333326,1.6094379124340998,-3.596842909197556,1.0397207708399177,-1.2785610691788192,-2.318281840018737,0.33333337126941853,0.33104939331470107,-0.0022839779547174643,0.0022839779547174643
10,1,9,0.6666666666666665,-0.8333333333333334,0.5,1.6094379124340998,-3.596842909197556,1.6479184330021646,-0.9744622380976957,-2.6223806710998603,0.3334022681316554,0.33098363744678094,-0.0024186306848744676,0.0024186306848744676
10,1,10,0.6666666666666665,-0.8333333333333334,0.6666666666666665,1.6094379124340998,-3.596842909197556,2.41415686865115,-0.5913430202732031,-3.005499888924353,0.33443514760028303,0.32969040996508936,-0.004744737635193674,0.004744737635193674
10,1,11,0.6666666666666665,-0.8333333333333334,0.8333333333333333,1.6094379124340998,-3.596842909197556,3.596842909197555,-4.440892098500626e-16,-3.5968429091975556,0.4999999999801016,0.49020026337239486,-0.009799736607706722,0.009799736607706722
10,2,1,0.6666666666666665,-0.6666666666666667,-0.8333333333333334,1.6094379124340998,-2.414156868651151,-3.596842909197556,-3.0054998889243536,0.5913430202732024,0.6655648523832945,0.6666479207655385,0.0010830683822439235,0.0010830683822439235
10,2,2,0.6666666666666665,-0.6666666666666667,-0.6666666666666667,1.6094379124340998,-2.414156868651151,-2.414156868651151,-2.414156868651151,0.0,0.49999999998125866,0.4488086069728531,-0.051191393008405583,0.051191393008405583
10,2,3,0.6666666666666665,-0.6666666666666667,-0.5,1.6094379124340998,-2.414156868651151,-1.6479184330021646,-2.031037650826658,-0.3831192178244933,0.373326539172523,0.3333566157545802,-0.03996992341794281,0.03996992341794281
10,2,4,0.6666666666666665,-0.6666666666666667,-0.33333333333333337,1.6094379124340998,-2.414156868651151,-1.039720770839918,-1.7269388197455346,-0.6872180489056166,0.3341766710224013,0.3300635747075521,-0.004113096314849185,0.004113096314849185
10,2,5,0.6666666666666665,-0.6666666666666667,-0.16666666666666674,1.6094379124340998,-2.414156868651151,-0.5047083549318196,-1.4594326117914855,-0.9547242568596658,0.3334554881362178,0.3309309466072633,-0.0025245415289544826,0.0025245415289544826
10,2,6,0.6666666666666665,-0.6666666666666667,0.0,1.6094379124340998,-2.414156868651151,0.0,-1.2070784343255756,-1.2070784343255756,0.33333343369494906,0.3310493351064189,-0.0022840985885301812,0.0022840985885301812
10,2,7,0.6666666666666665,-0.6666666666666667,0.16666666666666652,1.6094379124340998,-2.414156868651151,0.504708354931819,-0.9547242568596661,-1.459432611791485,0.333455488138236,0.3309309476649108,-0.0025245404733251764,0.0025245404733251764
10,2,8,0.6666666666666665,-0.6666666666666667,0.33333333333333326,1.6094379124340998,-2.414156868651151,1.0397207708399177,-0.6872180489056168,-1.7269388197455344,0.33417667103207804,0.3300635644144667,-0.0041131066176113285,0.0041131066176113285
10,2,9,0.6666666666666665,-0.6666666666666667,0.5,1.6094379124340998,-2.414156868651151,1.6479184330021646,-0.3831192178244933,-2.031037650826658,0.3733265391830438,0.33361155115974184,-0.03971498802330198,0.03971498802330198
10,2,10,0.6666666666666665,-0.6666666666666667,0.6666666666666665,1.6094379124340998,-2.414156868651151,2.41415686865115,-6.661338147750939e-16,-2.4141568686511503,0.5000000000112016,0.4902002638287283,-0.009799736182473318,0.009799736182473318
10,2,11,0.6666666666666665,-0.6666666666666667,0.8333333333333333,1.6094379124340998,-2.414156868651151,3.596842909197555,0.591343020273202,-3.005499888924353,0.6655648523627055,0.6666540112034298,0.001089158840724358,0.001089158840724358
10,3,1,0.6666666666666665,-0.5,-0.8333333333333334,1.6094379124340998,-1.6479184330021646,-3.596842909197556,-2.6223806710998603,0.9744622380976957,0.6665977318670926,0.666666666118757,6.893425166443201e-05,6.893425166443201e-05
10,3,2,0.6666666666666665,-0.5,-0.6666666666666667,1.6094379124340998,-1.6479184330021646,-2.414156868651151,-2.031037650826658,0.3831192178244933,0.6266734608091767,0.6665114889526567,0.03983802814347992,0.03983802814347992
10,3,3,0.6666666666666665,-0.5,-0.5,1.6094379124340998,-1.6479184330021646,-1.6479184330021646,-1.6479184330021646,0.0,0.4999999999992262,0.4488086074208062,-0.05119139257841998,0.05119139257841998
10,3,4,0.6666666666666665,-0.5,-0.33333333333333337,1.6094379124340998,-1.6479184330021646,-1.039720770839918,-1.3438196019210413,-0.30409883108112323,0.39945363329713723,0.34242148905932834,-0.05703214423780889,0.05703214423780889
10,3,5,0.6666666666666665,-0.5,-0.16666666666666674,1.6094379124340998,-1.6479184330021646,-0.5047083549318196,-1.0763133939669922,-0.5716050390351725,0.3344884300351274,0.3296099172874304,-0.004878512747697017,0.004878512747697017
10,3,6,0.6666666666666665,-0.5,0.0,1.6094379124340998,-1.6479184330021646,0.0,-0.8239592165010823,-0.8239592165010823,0.3342740330978427,0.3299263017159081,-0.004347731381934616,0.004347731381934616
10,3,7,0.6666666666666665,-0.5,0.16666666666666652,1.6094379124340998,-1.6479184330021646,0.504708354931819,-0.5716050390351728,-1.0763133939669918,0.33448843002040685,0.32961074105241983,-0.004877688967987015,0.004877688967987015
10,3,8,0.6666666666666665,-0.5,0.33333333333333326,1.6094379124340998,-1.6479184330021646,1.0397207708399177,-0.30409883108112346,-1.343819601921041,0.39945363330089734,0.34731106039062076,-0.052142572910276574,0.052142572910276574
10,3,9,0.6666666666666665,-0.5,0.5,1.6094379124340998,-1.6479184330021646,1.6479184330021646,0.0,-1.6479184330021646,0.4999999999941746,0.49020026361201785,-0.009799736382156754,0.009799736382156754
10,3,10,0.6666666666666665,-0.5,0.6666666666666665,1.6094379124340998,-1.6479184330021646,2.41415686865115,0.38311921782449265,-2.031037650826657,0.6266734608166137,0.666362060648348,0.03968859983173434,0.03968859983173434
10,3,11,0.6666666666666665,-0.5,0.8333333333333333,1.6094379124340998,-1.6479184330021646,3.596842909197555,0.9744622380976953,-2.62238067109986,0.6665977318554969,0.6666666772981324,6.894544263558178e-05,6.894544263558178e-05
10,4,1,0.6666666666666665,-0.33333333333333337,-0.8333333333333334,1.6094379124340998,-1.039720770839918,-3.596842909197556,-2.318281840018737,1.278561069178819,0.6666666287283181,0.6666828168457035,1.6188117385462775e-05,1.6188117385462775e-05
10,4,2,0.6666666666666665,-0.33333333333333337,-0.6666666666666667,1.6094379124340998,-1.039720770839918,-2.414156868651151,-1.7269388197455346,0.6872180489056166,0.6658233289746,0.7037568468086395,0.03793351783403953,0.03793351783403953
10,4,3,0.6666666666666665,-0.33333333333333337,-0.5,1.6094379124340998,-1.039720770839918,-1.6479184330021646,-1.3438196019210413,0.30409883108112323,0.6005463826733579,0.651250529354473,0.050704146681115114,0.050704146681115114
10,4,4,0.6666666666666665,-0.33333333333333337,-0.33333333333333337,1.6094379124340998,-1.039720770839918,-1.039720770839918,-1.039720770839918,0.0,0.500000001791253,0.44883581896842506,-0.051164182822827975,0.051164182822827975
10,4,5,0.6666666666666665,-0.33333333333333337,-0.16666666666666674,1.6094379124340998,-1.039720770839918,-0.5047083549318196,-0.7722145628858689,-0.2675062079540492,0.41186996406865894,0.35131577818291004,-0.0605541858857489,0.0605541858857489
10,4,6,0.6666666666666665,-0.33333333333333337,0.0,1.6094379124340998,-1.039720770839918,0.0,-0.519860385419959,-0.519860385419959,0.33585788004216033,0.3273011421845725,-0.008556737857587815,0.008556737857587815
10,4,7,0.6666666666666665,-0.33333333333333337,0.16666666666666652,1.6094379124340998,-1.039720770839918,0.504708354931819,-0.26750620795404956,-0.7722145628858685,0.4118699640642662,0.34914434017032614,-0.06272562389394004,0.06272562389394004
10,4,8,0.6666666666666665,-0.33333333333333337,0.33333333333333326,1.6094379124340998,-1.039720770839918,1.0397207708399177,-2.220446049250313e-16,-1.0397207708399179,0.5000000018181194,0.4902055260589605,-0.009794475759158927,0.009794475759158927
10,4,9,0.6666666666666665,-0.33333333333333337,0.5,1.6094379124340998,-1.039720770839918,1.6479184330021646,0.30409883108112323,-1.3438196019210413,0.6005463826681336,0.6634242237843886,0.06287784111625494,0.06287784111625494
10,4,10,0.6666666666666665,-0.33333333333333337,0.6666666666666665,1.6094379124340998,-1.039720770839918,2.41415686865115,0.6872180489056159,-1.726938819745534,0.6658233289701463,0.7194983727174677,0.05367504374732146,0.05367504374732146
10,4,11,0.6666666666666665,-0.33333333333333337,0.8333333333333333,1.6094379124340998,-1.039720770839918,3.596842909197555,1.2785610691788185,-2.3182818400187366,0.6666666287247429,0.6910358019330132,0.024369173208270256,0.024369173208270256
10,5,1,0.6666666666666665,-0.16666666666666674,-0.8333333333333334,1.6094379124340998,-0.5047083549318196,-3.596842909197556,-2.050775632064688,1.546067277132868,0.6666666666600141,0.6666691769561706,2.5102961564993365e-06,2.5102961564993365e-06
10,5,2,0.6666666666666665,-0.16666666666666674,-0.6666666666666667,1.6094379124340998,-0.5047083549318196,-2.414156868651151,-1.4594326117914855,0.9547242568596658,0.666544518811026,0.7330025877147321,0.06645806890370609,0.06645806890370609
10,5,3,0.6666666666666665,-0.16666666666666674,-0.5,1.6094379124340998,-0.5047083549318196,-1.6479184330021646,-1.0763133939669922,0.5716050390351725,0.6655116395996055,0.8773173794621114,0.21180573986250595,0.21180573986250595
10,5,4,0.6666666666666665,-0.16666666666666674,-0.33333333333333337,1.6094379124340998,-0.5047083549318196,-1.039720770839918,-0.7722145628858689,0.2675062079540492,0.5884546789537485,0.6823680398365359,0.09391336088278746,0.09391336088278746
10,5,5,0.6666666666666665,-0.16666666666666674,-0.16666666666666674,1.6094379124340998,-0.5047083549318196,-0.5047083549318196,-0.5047083549318196,0.0,0.5000276737498353,0.5161544811147194,0.016126807364884144,0.016126807364884144
10,5,6,0.6666666666666665,-0.16666666666666674,0.0,1.6094379124340998,-0.5047083549318196,0.0,-0.2523541774659098,-0.2523541774659098,0.46731113504781097,0.5375183501680718,0.07020721512026085,0.07020721512026085
10,5,7,0.6666666666666665,-0.16666666666666674,0.16666666666666652,1.6094379124340998,-0.5047083549318196,0.504708354931819,-3.3306690738754696e-16,-0.5047083549318193,0.5000276737272252,0.5284138913631471,0.028386217635921862,0.028386217635921862
10,5,8,0.6666666666666665,-0.16666666666666674,0.33333333333333326,1.6094379124340998,-0.5047083549318196,1.0397207708399177,0.267506207954049,-0.7722145628858686,0.5884546789478424,0.6934880668842549,0.10503338793641248,0.10503338793641248
10,5,9,0.6666666666666665,-0.16666666666666674,0.5,1.6094379124340998,-0.5047083549318196,1.6479184330021646,0.5716050390351725,-1.0763133939669922,0.665511639606382,0.8656609665584312,0.20014932695204912,0.20014932695204912
10,5,10,0.6666666666666665,-0.16666666666666674,0.6666666666666665,1.6094379124340998,-0.5047083549318196,2.41415686865115,0.9547242568596651,-1.4594326117914846,0.6665445188104028,0.7602586052527192,0.09371408644231638,0.09371408644231638
10,5,11,0.6666666666666665,-0.16666666666666674,0.8333333333333333,1.6094379124340998,-0.5047083549318196,3.596842909197555,1.5460672771328676,-2.0507756320646875,0.6666666666599361,0.6681496058533571,0.0014829391934210179,0.0014829391934210179
10,6,1,0.6666666666666665,0.0,-0.8333333333333334,1.6094379124340998,0.0,-3.596842909197556,-1.798421454598778,1.798421454598778,0.6666666666619578,0.6792901407798335,0.012623474117875677,0.012623474117875677
10,6,2,0.6666666666666665,0.0,-0.6666666666666667,1.6094379124340998,0.0,-2.414156868651151,-1.2070784343255756,1.2070784343255756,0.6666666167020661,0.879850999799834,0.213184383097768,0.213184383097768
10,6,3,0.6666666666666665,0.0,-0.5,1.6094379124340998,0.0,-1.6479184330021646,-0.8239592165010823,0.8239592165010823,0.6661938017862913,0.8888139969377837,0.22262019515149245,0.22262019515149245
10,6,4,0.6666666666666665,0.0,-0.33333333333333337,1.6094379124340998,0.0,-1.039720770839918,-0.519860385419959,0.519860385419959,0.6653771016282661,0.8843298106818218,0.21895270905355568,0.21895270905355568
10,6,5,0.6666666666666665,0.0,-0.16666666666666674,1.6094379124340998,0.0,-0.5047083549318196,-0.2523541774659098,0.2523541774659098,0.5939319212887691,0.8486640916942412,0.254732170405472,0.254732170405472
10,6,6,0.6666666666666665,0.0,0.0,1.6094379124340998,0.0,0.0,0.0,0.0,0.5370272073108066,0.758401653862778,0.22137444655197147,0.22137444655197147
10,6,7,0.6666666666666665,0.0,0.16666666666666652,1.6094379124340998,0.0,0.504708354931819,0.2523541774659095,-0.2523541774659095,0.5939319212673226,0.8491565156165697,0.25522459434924705,0.25522459434924705
10,6,8,0.6666666666666665,0.0,0.33333333333333326,1.6094379124340998,0.0,1.0397207708399177,0.5198603854199588,-0.5198603854199588,0.665377101582765,0.8957876755624006,0.2304105739796356,0.2304105739796356
10,6,9,0.6666666666666665,0.0,0.5,1.6094379124340998,0.0,1.6479184330021646,0.8239592165010823,-0.8239592165010823,0.666193801782687,0.8813583168243924,0.21516451504170542,0.21516451504170542
10,6,10,0.6666666666666665,0.0,0.6666666666666665,1.6094379124340998,0.0,2.41415686865115,1.207078434325575,-1.207078434325575,0.6666666167019355,0.8428824446515544,0.17621582794961888,0.17621582794961888
10,6,11,0.6666666666666665,0.0,0.8333333333333333,1.6094379124340998,0.0,3.596842909197555,1.7984214545987776,-1.7984214545987776,0.6666666666619396,0.6912454140377846,0.024578747375844978,0.024578747375844978
10,7,1,0.6666666666666665,0.16666666666666652,-0.8333333333333334,1.6094379124340998,0.504708354931819,-3.596842909197556,-1.5460672771328685,2.0507756320646875,0.6666666666634344,0.7989605440714207,0.13229387740798626,0.13229387740798626
10,7,2,0.6666666666666665,0.16666666666666652,-0.6666666666666667,1.6094379124340998,0.504708354931819,-2.414156868651151,-0.9547242568596661,1.459432611791485,0.6666671288834985,0.9217792221573062,0.2551120932738077,0.2551120932738077
10,7,3,0.6666666666666665,0.16666666666666652,-0.5,1.6094379124340998,0.504708354931819,-1.6479184330021646,-0.5716050390351728,1.0763133939669918,0.6666710301862977,0.9340715226532645,0.26740049246696684,0.26740049246696684
10,7,4,0.6666666666666665,0.16666666666666652,-0.33333333333333337,1.6094379124340998,0.504708354931819,-1.039720770839918,-0.26750620795404956,0.7722145628858685,0.6686564889225061,0.9111089956662553,0.24245250674374919,0.24245250674374919
10,7,5,0.6666666666666665,0.16666666666666652,-0.16666666666666674,1.6094379124340998,0.504708354931819,-0.5047083549318196,-3.3306690738754696e-16,0.5047083549318193,0.6709421318186317,0.8610602057904369,0.19011807397180513,0.19011807397180513
10,7,6,0.6666666666666665,0.16666666666666652,0.0,1.6094379124340998,0.504708354931819,0.0,0.2523541774659095,0.2523541774659095,0.6761047460511155,0.9355176938535084,0.2594129478023929,0.2594129478023929
10,7,7,0.6666666666666665,0.16666666666666652,0.16666666666666652,1.6094379124340998,0.504708354931819,0.504708354931819,0.504708354931819,0.0,0.6709421318068649,0.8605936272286323,0.1896514954217674,0.1896514954217674
10,7,8,0.6666666666666665,0.16666666666666652,0.33333333333333326,1.6094379124340998,0.504708354931819,1.0397207708399177,0.7722145628858683,-0.26750620795404934,0.6686564889084415,0.9234868698678118,0.2548303809593703,0.2548303809593703
10,7,9,0.6666666666666665,0.16666666666666652,0.5,1.6094379124340998,0.504708354931819,1.6479184330021646,1.0763133939669918,-0.5716050390351728,0.666671030188682,0.9431632311368452,0.2764922009481632,0.2764922009481632
10,7,10,0.6666666666666665,0.16666666666666652,0.6666666666666665,1.6094379124340998,0.504708354931819,2.41415686865115,1.4594326117914844,-0.9547242568596654,0.6666671288844657,0.9051532486003635,0.23848611971589784,0.23848611971589784
10,7,11,0.6666666666666665,0.16666666666666652,0.8333333333333333,1.6094379124340998,0.504708354931819,3.596842909197555,2.050775632064687,-1.546067277132868,0.6666666666634657,0.7672558463853911,0.10058917972192538,0.10058917972192538
10,8,1,0.6666666666666665,0.33333333333333326,-0.8333333333333334,1.6094379124340998,1.0397207708399177,-3.596842909197556,-1.2785610691788192,2.318281840018737,0.6666666668294966,0.8043387353987013,0.13767206856920466,0.13767206856920466
10,8,2,0.6666666666666665,0.33333333333333326,-0.6666666666666667,1.6094379124340998,1.0397207708399177,-2.414156868651151,-0.6872180489056168,1.7269388197455344,0.666669905676312,0.9268149299855855,0.26014502430927344,0.26014502430927344
10,8,3,0.6666666666666665,0.33333333333333326,-0.5,1.6094379124340998,1.0397207708399177,-1.6479184330021646,-0.30409883108112346,1.343819601921041,0.668856071395824,0.9697730985596926,0.3009170271638686,0.3009170271638686
10,8,4,0.6666666666666665,0.33333333333333326,-0.33333333333333337,1.6094379124340998,1.0397207708399177,-1.039720770839918,-2.220446049250313e-16,1.0397207708399179,0.6722466542234856,0.956700241866852,0.28445358764336637,0.28445358764336637
10,8,5,0.6666666666666665,0.33333333333333326,-0.16666666666666674,1.6094379124340998,1.0397207708399177,-0.5047083549318196,0.267506207954049,0.7722145628858686,0.7569710992590211,0.9787758731887122,0.2218047739296911,0.2218047739296911
10,8,6,0.6666666666666665,0.33333333333333326,0.0,1.6094379124340998,1.0397207708399177,0.0,0.5198603854199588,0.5198603854199588,0.8219172120637163,0.9846782393540507,0.16276102729033448,0.16276102729033448
10,8,7,0.6666666666666665,0.33333333333333326,0.16666666666666652,1.6094379124340998,1.0397207708399177,0.504708354931819,0.7722145628858683,0.26750620795404934,0.7569710992683372,0.9788395762620501,0.22186847699371293,0.22186847699371293
10,8,8,0.6666666666666665,0.33333333333333326,0.33333333333333326,1.6094379124340998,1.0397207708399177,1.0397207708399177,1.0397207708399177,0.0,0.672246654222235,0.954959561425901,0.28271290720366604,0.28271290720366604
10,8,9,0.6666666666666665,0.33333333333333326,0.5,1.6094379124340998,1.0397207708399177,1.6479184330021646,1.343819601921041,-0.30409883108112346,0.6688560713939212,0.9712923491539522,0.302436277760031,0.302436277760031
10,8,10,0.6666666666666665,0.33333333333333326,0.6666666666666665,1.6094379124340998,1.0397207708399177,2.41415686865115,1.7269388197455338,-0.6872180489056161,0.6666699056911688,0.9334387314376051,0.26676882574643634,0.26676882574643634
10,8,11,0.6666666666666665,0.33333333333333326,0.8333333333333333,1.6094379124340998,1.0397207708399177,3.596842909197555,2.318281840018736,-1.2785610691788187,0.6666666668295192,0.7995413563886158,0.13287468955909654,0.13287468955909654
10,9,1,0.6666666666666665,0.5,-0.8333333333333334,1.6094379124340998,1.6479184330021646,-3.596842909197556,-0.9744622380976957,2.6223806710998603,0.6666669314663616,0.9168561112955012,0.2501891798291396,0.2501891798291396
10,9,2,0.6666666666666665,0.5,-0.6666666666666667,1.6094379124340998,1.6479184330021646,-2.414156868651151,-0.3831192178244933,2.031037650826658,0.6679750384583809,0.9603769297733558,0.29240189131497485,0.29240189131497485
10,9,3,0.6666666666666665,0.5,-0.5,1.6094379124340998,1.6479184330021646,-1.6479184330021646,0.0,1.6479184330021646,0.6722467310086351,0.9782410327984081,0.30599430178977305,0.30599430178977305
10,9,4,0.6666666666666665,0.5,-0.33333333333333337,1.6094379124340998,1.6479184330021646,-1.039720770839918,0.30409883108112323,1.3438196019210413,0.774441686139094,0.993820731369385,0.21937904523029095,0.21937904523029095
10,9,5,0.6666666666666665,0.5,-0.16666666666666674,1.6094379124340998,1.6479184330021646,-0.5047083549318196,0.5716050390351725,1.0763133939669922,0.8545524149686354,0.9959566355575853,0.14140422058894986,0.14140422058894986
10,9,6,0.6666666666666665,0.5,0.0,1.6094379124340998,1.6479184330021646,0.0,0.8239592165010823,0.8239592165010823,0.8793290194840357,0.9967437055406219,0.11741468605658612,0.11741468605658612
10,9,7,0.6666666666666665,0.5,0.16666666666666652,1.6094379124340998,1.6479184330021646,0.504708354931819,1.0763133939669918,0.5716050390351728,0.8545524150021648,0.9944628105312128,0.13991039552904794,0.13991039552904794
10,9,8,0.6666666666666665,0.5,0.33333333333333326,1.6094379124340998,1.6479184330021646,1.0397207708399177,1.343819601921041,0.30409883108112346,0.7744416861533762,0.9931760372562657,0.21873435110288952,0.21873435110288952
10,9,9,0.6666666666666665,0.5,0.5,1.6094379124340998,1.6479184330021646,1.6479184330021646,1.6479184330021646,0.0,0.6722467309949958,0.9706313922379741,0.29838466124297836,0.29838466124297836
10,9,10,0.6666666666666665,0.5,0.6666666666666665,1.6094379124340998,1.6479184330021646,2.41415686865115,2.031037650826657,-0.38311921782449265,0.667975038490241,0.9562238936639413,0.28824885517370036,0.28824885517370036
10,9,11,0.6666666666666665,0.5,0.8333333333333333,1.6094379124340998,1.6479184330021646,3.596842909197555,2.62238067109986,-0.9744622380976953,0.6666669314659491,0.9003144300777992,0.23364749861185008,0.23364749861185008
10,10,1,0.6666666666666665,0.6666666666666665,-0.8333333333333334,1.6094379124340998,2.41415686865115,-3.596842909197556,-0.5913430202732031,3.005499888924353,0.6666708984319855,0.9369146824981398,0.27024378406615435,0.27024378406615435
10,10,2,0.6666666666666665,0.6666666666666665,-0.6666666666666667,1.6094379124340998,2.41415686865115,-2.414156868651151,-6.661338147750939e-16,2.4141568686511503,0.6722467309675918,0.9784395051347714,0.3061927741671796,0.3061927741671796
10,10,3,0.6666666666666665,0.6666666666666665,-0.5,1.6094379124340998,2.41415686865115,-1.6479184330021646,0.38311921782449265,2.031037650826657,0.800997861846382,0.9947987225117101,0.1938008606653281,0.1938008606653281
10,10,4,0.6666666666666665,0.6666666666666665,-0.33333333333333337,1.6094379124340998,2.41415686865115,-1.039720770839918,0.6872180489056159,1.726938819745534,0.8791441012217098,0.9986119889335063,0.1194678877117965,0.1194678877117965
10,10,5,0.6666666666666665,0.6666666666666665,-0.16666666666666674,1.6094379124340998,2.41415686865115,-0.5047083549318196,0.9547242568596651,1.4594326117914846,0.9343219392634821,0.9995288295066551,0.06520689024317305,0.06520689024317305
10,10,6,0.6666666666666665,0.6666666666666665,0.0,1.6094379124340998,2.41415686865115,0.0,1.207078434325575,1.207078434325575,0.9481787194254502,0.9995975599388454,0.05141884051339518,0.05141884051339518
10,10,7,0.6666666666666665,0.6666666666666665,0.16666666666666652,1.6094379124340998,2.41415686865115,0.504708354931819,1.4594326117914844,0.9547242568596654,0.9343219392794251,0.9995346138614869,0.06521267458206181,0.06521267458206181
10,10,8,0.6666666666666665,0.6666666666666665,0.33333333333333326,1.6094379124340998,2.41415686865115,1.0397207708399177,1.7269388197455338,0.6872180489056161,0.8791441012252599,0.996830315569029,0.11768621434376914,0.11768621434376914
10,10,9,0.6666666666666665,0.6666666666666665,0.5,1.6094379124340998,2.41415686865115,1.6479184330021646,2.031037650826657,0.38311921782449265,0.8009978618261058,0.9942973587416142,0.1932994969155084,0.1932994969155084
10,10,10,0.6666666666666665,0.6666666666666665,0.6666666666666665,1.6094379124340998,2.41415686865115,2.41415686865115,2.41415686865115,0.0,0.6722467309986001,0.9706321734243004,0.2983854424257003,0.2983854424257003
10,10,11,0.6666666666666665,0.6666666666666665,0.8333333333333333,1.6094379124340998,2.41415686865115,3.596842909197555,3.0054998889243523,-0.5913430202732026,0.6666708984003613,0.9391060201228869,0.2724351217225256,0.2724351217225256
10,11,1,0.6666666666666665,0.8333333333333333,-0.8333333333333334,1.6094379124340998,3.596842909197555,-3.596842909197556,-4.440892098500626e-16,3.5968429091975556,0.6722467309902378,0.9784395052324213,0.3061927742421835,0.3061927742421835
10,11,2,0.6666666666666665,0.8333333333333333,-0.6666666666666667,1.6094379124340998,3.596842909197555,-2.414156868651151,0.591343020273202,3.005499888924353,0.8592400785275285,0.998538128790279,0.13929805026275055,0.13929805026275055
10,11,3,0.6666666666666665,0.8333333333333333,-0.5,1.6094379124340998,3.596842909197555,-1.6479184330021646,0.9744622380976953,2.62238067109986,0.938777405213182,0.9997149198289337,0.0609375146157517,0.0609375146157517
10,11,4,0.6666666666666665,0.8333333333333333,-0.33333333333333337,1.6094379124340998,3.596842909197555,-1.039720770839918,1.2785610691788185,2.3182818400187366,0.9633911925366239,0.9998809624342153,0.03648976989759145,0.03648976989759145
10,11,5,0.6666666666666665,0.8333333333333333,-0.16666666666666674,1.6094379124340998,3.596842909197555,-0.5047083549318196,1.5460672771328676,2.0507756320646875,0.9790939396316373,0.9999692109464513,0.020875271314814037,0.020875271314814037
10,11,6,0.6666666666666665,0.8333333333333333,0.0,1.6094379124340998,3.596842909197555,0.0,1.7984214545987776,1.7984214545987776,0.9799232525701922,0.9999725623494602,0.020049309779268,0.020049309779268
10,11,7,0.6666666666666665,0.8333333333333333,0.16666666666666652,1.6094379124340998,3.596842909197555,0.504708354931819,2.050775632064687,1.546067277132868,0.9790939396252684,0.9999692213787157,0.020875281753447328,0.020875281753447328
10,11,8,0.6666666666666665,0.8333333333333333,0.33333333333333326,1.6094379124340998,3.596842909197555,1.0397207708399177,2.318281840018736,1.2785610691788187,0.9633911925397642,0.9998810190784804,0.03648982653871613,0.03648982653871613
10,11,9,0.6666666666666665,0.8333333333333333,0.5,1.6094379124340998,3.596842909197555,1.6479184330021646,2.62238067109986,0.9744622380976953,0.938777405235526,0.9996657613124595,0.06088835607693355,0.06088835607693355
10,11,10,0.6666666666666665,0.8333333333333333,0.6666666666666665,1.6094379124340998,3.596842909197555,2.41415686865115,3.0054998889243523,0.5913430202732026,0.8592400785808242,0.9949105592235739,0.13567048064274967,0.13567048064274967
10,11,11,0.6666666666666665,0.8333333333333333,0.8333333333333333,1.6094379124340998,3.596842909197555,3.596842909197555,3.596842909197555,0.0,0.6722467309852114,0.9706321734257357,0.29838544244052434,0.29838544244052434
11,1,1,0.8333333333333333,-0.8333333333333334,-0.8333333333333334,2.3978952727983702,-3.596842909197556,-3.596842909197556,-3.596842909197556,0.0,0.49999999999900574,0.4488086073525951,-0.05119139264641065,0.05119139264641065
11,1,2,0.8333333333333333,-0.8333333333333334,-0.6666666666666667,2.3978952727983702,-3.596842909197556,-2.414156868651151,-3.0054998889243536,-0.5913430202732024,0.33443514760163295,0.33333366536664777,-0.001101482234985185,0.001101482234985185
11,1,3,0.8333333333333333,-0.8333333333333334,-0.5,2.3978952727983702,-3.596842909197556,-1.6479184330021646,-2.6223806710998603,-0.9744622380976957,0.3334022681309471,0.33333333324450554,-6.893488644155177e-05,6.893488644155177e-05
11,1,4,0.8333333333333333,-0.8333333333333334,-0.33333333333333337,2.3978952727983702,-3.596842909197556,-1.039720770839918,-2.318281840018737,-1.278561069178819,0.3333333712695301,0.33333333297633194,-3.829319816794907e-08,3.829319816794907e-08
11,1,5,0.8333333333333333,-0.8333333333333334,-0.16666666666666674,2.3978952727983702,-3.596842909197556,-0.5047083549318196,-2.050775632064688,-1.546067277132868,0.3333333333370363,0.33333333297568335,-3.613529475643418e-10,3.613529475643418e-10
11,1,6,0.8333333333333333,-0.8333333333333334,0.0,2.3978952727983702,-3.596842909197556,0.0,-1.798421454598778,-1.798421454598778,0.3333333333365702,0.3333333329756778,-3.6089242705372726e-10,3.6089242705372726e-10
11,1,7,0.8333333333333333,-0.8333333333333334,0.16666666666666652,2.3978952727983702,-3.596842909197556,0.504708354931819,-1.5460672771328685,-2.0507756320646875,0.3333333333370211,0.3333333329756806,-3.6134051306646597e-10,3.6134051306646597e-10
11,1,8,0.8333333333333333,-0.8333333333333334,0.33333333333333326,2.3978952727983702,-3.596842909197556,1.0397207708399177,-1.2785610691788192,-2.318281840018737,0.33333337126954987,0.33333333297659007,-3.8292959803065685e-08,3.8292959803065685e-08
11,1,9,0.8333333333333333,-0.8333333333333334,0.5,2.3978952727983702,-3.596842909197556,1.6479184330021646,-0.9744622380976957,-2.6223806710998603,0.33340226813144697,0.3333333333366981,-6.893479474884279e-05,6.893479474884279e-05
